@relation 'adult 2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement'

@attribute age numeric
@attribute workclass {Private,State-gov,Federal-gov,Self-emp-not-inc,Self-emp-inc,Local-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {HS-grad,Some-college,7th-8th,10th,Doctorate,Prof-school,Bachelors,Masters,11th,Assoc-acdm,Assoc-voc,1st-4th,5th-6th,12th,9th,Preschool}
@attribute education.num numeric
@attribute marital.status {Widowed,Divorced,Separated,Never-married,Married-civ-spouse,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Exec-managerial,Machine-op-inspct,Prof-specialty,Other-service,Adm-clerical,Craft-repair,Transport-moving,Handlers-cleaners,Sales,Farming-fishing,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Unmarried,Own-child,Other-relative,Husband,Wife}
@attribute race {White,Black,Asian-Pac-Islander,Other,Amer-Indian-Eskimo}
@attribute sex {Female,Male}
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute native.country {United-States,Mexico,Greece,Vietnam,China,Taiwan,India,Philippines,Trinadad&Tobago,Canada,South,Holand-Netherlands,Puerto-Rico,Poland,Iran,England,Germany,Italy,Japan,Hong,Honduras,Cuba,Ireland,Cambodia,Peru,Nicaragua,Dominican-Republic,Haiti,El-Salvador,Hungary,Columbia,Guatemala,Jamaica,Ecuador,France,Yugoslavia,Scotland,Portugal,Laos,Thailand,Outlying-US(Guam-USVI-etc)}
@attribute income {<=50K,>50K}

@data
0.287671,Local-gov,0.047945,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.142857,United-States,<=50K
0.219178,Private,0.228285,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.136986,Private,0.103665,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Private,0.113603,Some-college,0.6,Divorced,Tech-support,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.219178,State-gov,0.199688,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.123288,Private,0.105313,HS-grad,0.533333,Never-married,Other-service,Other-relative,White,Male,0,0,0.295918,United-States,<=50K
0.465753,Self-emp-inc,0.133126,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.377551,United-States,>50K
0.465753,Private,0.008656,Some-college,0.6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.091837,United-States,>50K
0.69863,Self-emp-not-inc,0.151162,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.410959,Self-emp-not-inc,0.104035,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.205479,Self-emp-not-inc,0.015831,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.465753,Private,0.129495,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.315068,Local-gov,0.10421,Assoc-voc,0.666667,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.219178,State-gov,0.133454,Some-college,0.6,Separated,Prof-specialty,Not-in-family,White,Male,0.105201,0,0.397959,United-States,>50K
0.465753,Private,0.091334,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.712329,Private,0.180182,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.091837,United-States,<=50K
0.410959,Self-emp-not-inc,0.105829,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.273973,Private,0.059051,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.150685,Private,0.133739,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.602041,United-States,>50K
0.054795,Local-gov,0.017988,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.123314,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.037334,Bachelors,0.8,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0.55102,United-States,<=50K
0.219178,Private,0.093344,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.459184,United-States,<=50K
0.232877,Private,0.053259,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.340909,0.397959,United-States,<=50K
0.068493,Private,0.1886,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,0.244898,United-States,<=50K
0.39726,Private,0.13288,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.287671,Private,0.104349,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,<=50K
0.30137,State-gov,0.029396,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.794521,Self-emp-not-inc,0.131467,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0.398301,0.397959,United-States,<=50K
0.506849,Private,0.19686,HS-grad,0.533333,Separated,Other-service,Unmarried,Black,Female,0,0,0.193878,United-States,<=50K
0.39726,Private,0.173685,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.068493,Private,0.140474,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.205479,Private,0.145327,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.493151,Self-emp-not-inc,0.124994,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,0.44898,United-States,>50K
0.164384,Local-gov,0.106803,Some-college,0.6,Never-married,Protective-serv,Own-child,White,Male,0,0,0.479592,United-States,<=50K
0.479452,Private,0.134779,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.03103,0,0.55102,United-States,>50K
0.219178,State-gov,0.105397,10th,0.333333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.159334,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.72449,Canada,>50K
0.109589,Private,0.113198,11th,0.4,Never-married,Prof-specialty,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.630137,Private,0.126509,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.153061,United-States,<=50K
0.287671,Private,0.053486,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.653061,United-States,>50K
0.465753,State-gov,0.108486,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,>50K
0.315068,Private,0.010551,Assoc-voc,0.666667,Married-civ-spouse,Transport-moving,Husband,White,Male,0.02829,0,0.397959,United-States,<=50K
0.342466,State-gov,0.191186,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.068493,Private,0.078035,9th,0.266667,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.39726,State-gov,0.203563,HS-grad,0.533333,Never-married,Other-service,Not-in-family,Black,Female,0,0,0.397959,United-States,<=50K
0,Private,0.18533,11th,0.4,Never-married,Priv-house-serv,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.140497,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,England,>50K
0.191781,Private,0.072171,9th,0.266667,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.273973,Private,0.056757,HS-grad,0.533333,Divorced,Protective-serv,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.630137,Private,0.063663,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.438356,Private,0.094605,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.424658,Self-emp-not-inc,0.245393,Some-college,0.6,Divorced,Sales,Unmarried,White,Male,0,0,0.653061,United-States,>50K
0.369863,Private,0.168753,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.561644,State-gov,0.084688,HS-grad,0.533333,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,0.397959,Honduras,<=50K
0.575342,Private,0.081248,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.397959,Italy,>50K
0.39726,Private,0.266924,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.561644,Self-emp-not-inc,0.033407,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,>50K
0.178082,Self-emp-not-inc,0.10973,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.232877,Private,0.054602,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0.04865,0,0.397959,United-States,<=50K
0.328767,Private,0.200475,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,<=50K
0.315068,Private,0.012494,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.44898,United-States,>50K
0.561644,Self-emp-not-inc,0.058989,HS-grad,0.533333,Divorced,Farming-fishing,Unmarried,White,Female,0,0,0.091837,United-States,<=50K
0.452055,Self-emp-not-inc,0.141978,Some-college,0.6,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,0.397959,United-States,<=50K
0.315068,Private,0.026396,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Self-emp-not-inc,0.120893,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.027397,Private,0.117103,Some-college,0.6,Never-married,Craft-repair,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.082192,Private,0.135316,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.602041,United-States,<=50K
0.356164,Private,0.188386,Masters,0.866667,Divorced,Prof-specialty,Unmarried,White,Female,0,0.584711,0.397959,United-States,>50K
0.136986,Private,0.097785,9th,0.266667,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.096989,10th,0.333333,Divorced,Other-service,Not-in-family,Black,Female,0,0,0.377551,Dominican-Republic,<=50K
0.561644,Private,0.240447,Some-college,0.6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.109589,Private,0.13197,10th,0.333333,Never-married,Other-service,Not-in-family,White,Male,0,0,0.234694,Nicaragua,<=50K
0.082192,Private,0.220097,7th-8th,0.2,Never-married,Craft-repair,Own-child,Black,Male,0,0,0.397959,United-States,<=50K
0.465753,Private,0.102186,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.072981,0,0.5,United-States,>50K
0.260274,Private,0.149185,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.642857,United-States,>50K
0.589041,Private,0.047611,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.232877,Private,0.078323,Bachelors,0.8,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.142857,United-States,<=50K
0.246575,Private,0.108597,Some-college,0.6,Separated,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.109589,Private,0.065949,HS-grad,0.533333,Never-married,Transport-moving,Own-child,White,Male,0,0,0.704082,United-States,<=50K
0.191781,Self-emp-not-inc,0.111773,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.082192,Private,0.157647,Some-college,0.6,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,0.234694,Vietnam,<=50K
0.39726,Private,0.308125,11th,0.4,Never-married,Transport-moving,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.082192,Private,0.076048,Some-college,0.6,Never-married,Protective-serv,Own-child,Black,Female,0,0,0.397959,United-States,<=50K
0.739726,Self-emp-not-inc,0.32731,Some-college,0.6,Separated,Sales,Unmarried,Black,Male,0,0.416896,0.010204,United-States,<=50K
0.849315,Private,0.103859,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.178082,Private,0.262699,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.44898,United-States,<=50K
0.287671,Local-gov,0.04172,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.602041,United-States,>50K
0.547945,State-gov,0.013861,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.356164,Private,0.01557,Some-college,0.6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.30137,Private,0.065372,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.328767,Private,0.100854,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.520548,Private,0.259086,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.068118,10th,0.333333,Divorced,Other-service,Unmarried,White,Female,0,0,0.377551,United-States,<=50K
0.232877,Private,0.098587,HS-grad,0.533333,Divorced,Craft-repair,Unmarried,White,Male,0,0,0.44898,United-States,<=50K
0.273973,State-gov,0.065204,Assoc-acdm,0.733333,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.377551,United-States,<=50K
0.30137,Private,0.235305,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0.076881,0,0.397959,United-States,>50K
0.630137,Private,0.140758,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.019761,HS-grad,0.533333,Never-married,Sales,Own-child,White,Female,0,0.367769,0.193878,United-States,<=50K
0.178082,Private,0.224409,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.493151,State-gov,0.089853,Some-college,0.6,Never-married,Protective-serv,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.123288,Private,0.098151,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.150287,HS-grad,0.533333,Divorced,Other-service,Own-child,White,Female,0,0,0.5,United-States,<=50K
0.547945,Self-emp-inc,0.020832,Bachelors,0.8,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,>50K
0.547945,Self-emp-inc,0.078404,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.602041,United-States,>50K
0.369863,Private,0.065915,11th,0.4,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,0.459184,Puerto-Rico,<=50K
0.410959,Self-emp-not-inc,0.205665,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.041096,Private,0.218387,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.219178,Private,0.054958,5th-6th,0.133333,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0.109589,Private,0.154287,Masters,0.866667,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0.191781,Private,0.155934,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,0.111741,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.657534,Self-emp-not-inc,0.010922,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,<=50K
0.287671,Self-emp-not-inc,0.181935,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.072981,0,0.5,United-States,>50K
0.369863,Local-gov,0.089983,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,>50K
0.082192,Private,0.087637,Some-college,0.6,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Private,0.125312,HS-grad,0.533333,Never-married,Transport-moving,Unmarried,Black,Female,0,0,0.377551,United-States,<=50K
0.150685,Private,0.090021,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.171978,Assoc-voc,0.666667,Separated,Tech-support,Unmarried,Black,Female,0,0,0.316327,United-States,<=50K
0.630137,Private,0.021073,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.217141,Some-college,0.6,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,0.367347,Taiwan,<=50K
0.109589,Private,0.03902,10th,0.333333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Local-gov,0.097021,Doctorate,1,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,>50K
0.383562,Private,0.116348,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.122332,Some-college,0.6,Never-married,Sales,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.424658,Private,0.088842,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0.436639,0.397959,China,>50K
0.342466,Private,0.197546,Assoc-acdm,0.733333,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.328767,State-gov,0.060661,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.041096,Private,0.137427,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.234694,United-States,<=50K
0.438356,Private,0.063269,12th,0.466667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.387755,United-States,<=50K
0.561644,Private,0.137804,11th,0.4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.082192,Private,0.079663,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,0.153061,United-States,<=50K
0.821918,Self-emp-inc,0.097442,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.071429,United-States,<=50K
0.287671,Private,0.250104,HS-grad,0.533333,Never-married,Other-service,Unmarried,Black,Female,0,0,0.295918,United-States,<=50K
0.643836,Private,0.021361,Doctorate,1,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,0.806122,United-States,>50K
0.575342,Private,0.100567,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.39726,Private,0.056608,Some-college,0.6,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.328767,State-gov,0.060115,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.479452,Private,0.120511,HS-grad,0.533333,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.575342,Private,0.185103,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.02885,0,0.295918,United-States,<=50K
0.136986,Private,0.19029,Some-college,0.6,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0.43067,0.44898,Cambodia,<=50K
0.082192,Private,0.120644,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.150685,Private,0.175277,10th,0.333333,Divorced,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Self-emp-not-inc,0.012653,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.739726,Self-emp-not-inc,0.21088,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,0.346939,United-States,<=50K
0.232877,Self-emp-inc,0.0986,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.410959,Self-emp-inc,0.07837,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.806122,United-States,<=50K
0.219178,Private,0.072436,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.316327,United-States,>50K
0.30137,State-gov,0.213445,Some-college,0.6,Never-married,Transport-moving,Own-child,Black,Male,0,0,0.397959,United-States,<=50K
0.109589,State-gov,0.119003,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.147028,5th-6th,0.133333,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,0.397959,Mexico,<=50K
0.356164,Private,0.068621,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.436639,0.397959,United-States,>50K
0.082192,Private,0.110341,Some-college,0.6,Never-married,Sales,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.356164,Private,0.133337,Bachelors,0.8,Separated,Tech-support,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.520548,Private,0.108033,Assoc-voc,0.666667,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.328767,Private,0.131607,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.342466,Private,0.118235,Bachelors,0.8,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0.72449,Philippines,>50K
0.178082,Local-gov,0.023635,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.575342,Private,0.111627,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.068493,Private,0.143458,Bachelors,0.8,Never-married,Prof-specialty,Unmarried,White,Male,0,0,0.193878,United-States,<=50K
0.178082,Private,0.166994,HS-grad,0.533333,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.178082,Private,0.008155,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.44898,United-States,>50K
0.520548,Private,0.126854,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.418367,United-States,>50K
0.589041,Private,0.240588,Assoc-voc,0.666667,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.163998,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,0.44898,United-States,<=50K
0.219178,Self-emp-not-inc,0.281977,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,>50K
0.219178,Self-emp-inc,0.078599,HS-grad,0.533333,Widowed,Sales,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.356164,Private,0.223491,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.082192,Private,0.114962,HS-grad,0.533333,Never-married,Other-service,Own-child,Black,Male,0,0,0.244898,United-States,<=50K
0.30137,Private,0.125228,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0.050131,0,0.397959,United-States,<=50K
0.684932,Private,0.171018,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.093861,0,0.234694,Cuba,>50K
0.287671,State-gov,0.062479,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.55102,United-States,>50K
0.328767,Private,0.102577,Bachelors,0.8,Divorced,Tech-support,Not-in-family,White,Female,0,0,0.295918,United-States,<=50K
0.260274,Private,0.132208,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.436639,0.44898,United-States,>50K
0.534247,Private,0.091936,HS-grad,0.533333,Divorced,Adm-clerical,Unmarried,White,Female,0,0,0.316327,United-States,<=50K
0.109589,Private,0.135246,Bachelors,0.8,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.054795,Private,0.129437,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.205479,Private,0.168956,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.356164,Private,0.032407,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,>50K
0.068493,State-gov,0.165231,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.142857,United-States,<=50K
0.219178,Private,0.14096,10th,0.333333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.198524,Masters,0.866667,Never-married,Sales,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.191781,Private,0.241936,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0.397959,United-States,<=50K
0.369863,Private,0.138,HS-grad,0.533333,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,0.193878,Haiti,<=50K
0.342466,Private,0.067845,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.315068,Federal-gov,0.267708,Masters,0.866667,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.369863,Private,0.076254,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.005602,Some-college,0.6,Separated,Craft-repair,Not-in-family,White,Male,0,0,0.408163,United-States,<=50K
0.383562,Private,0.238649,Doctorate,1,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.453857,0.295918,United-States,>50K
0.69863,Private,0.135153,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.549128,0.397959,United-States,>50K
0.178082,Private,0.283885,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.072981,0,0.397959,United-States,>50K
0.356164,Private,0.154996,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
