@relation 'adult 2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z50.0-no-replacement-V'

@attribute age numeric
@attribute workclass {Private,State-gov,Federal-gov,Self-emp-not-inc,Self-emp-inc,Local-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education {HS-grad,Some-college,7th-8th,10th,Doctorate,Prof-school,Bachelors,Masters,11th,Assoc-acdm,Assoc-voc,1st-4th,5th-6th,12th,9th,Preschool}
@attribute education.num numeric
@attribute marital.status {Widowed,Divorced,Separated,Never-married,Married-civ-spouse,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Exec-managerial,Machine-op-inspct,Prof-specialty,Other-service,Adm-clerical,Craft-repair,Transport-moving,Handlers-cleaners,Sales,Farming-fishing,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Unmarried,Own-child,Other-relative,Husband,Wife}
@attribute race {White,Black,Asian-Pac-Islander,Other,Amer-Indian-Eskimo}
@attribute sex {Female,Male}
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute native.country {United-States,Mexico,Greece,Vietnam,China,Taiwan,India,Philippines,Trinadad&Tobago,Canada,South,Holand-Netherlands,Puerto-Rico,Poland,Iran,England,Germany,Italy,Japan,Hong,Honduras,Cuba,Ireland,Cambodia,Peru,Nicaragua,Dominican-Republic,Haiti,El-Salvador,Hungary,Columbia,Guatemala,Jamaica,Ecuador,France,Yugoslavia,Scotland,Portugal,Laos,Thailand,Outlying-US(Guam-USVI-etc)}
@attribute income {<=50K,>50K}

@data
0.534247,Private,0.116997,10th,0.333333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.561224,United-States,<=50K
0.424658,Self-emp-inc,0.136411,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.109589,State-gov,0.094912,Assoc-acdm,0.733333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.068493,Private,0.100403,10th,0.333333,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,0.295918,United-States,<=50K
0.589041,Local-gov,0.14964,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Self-emp-not-inc,0.062194,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.328767,Private,0.268361,12th,0.466667,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,0.397959,United-States,<=50K
0.739726,Private,0.138767,Assoc-voc,0.666667,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.342466,Private,0.133414,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,0.44898,United-States,<=50K
0.068493,Private,0.152401,Assoc-voc,0.666667,Never-married,Other-service,Own-child,Black,Female,0,0,0.357143,United-States,<=50K
0.369863,Private,0.173527,9th,0.266667,Never-married,Other-service,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.013699,Private,0.073347,12th,0.466667,Never-married,Sales,Own-child,White,Female,0,0,0.234694,United-States,<=50K
0.383562,Private,0.057518,Some-college,0.6,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.479452,Private,0.121734,Bachelors,0.8,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.068493,Private,0.201063,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.183673,United-States,<=50K
0.273973,Private,0.06891,Bachelors,0.8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.07592,Masters,0.866667,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.438776,United-States,<=50K
0.342466,Private,0.121895,HS-grad,0.533333,Divorced,Other-service,Other-relative,Black,Female,0,0,0.346939,United-States,<=50K
0.479452,State-gov,0.205337,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,0.397959,United-States,<=50K
0.561644,Self-emp-not-inc,0.051089,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.117876,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,0.704082,United-States,>50K
0.041096,Private,0.157838,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.244898,United-States,<=50K
0.356164,Private,0.057183,HS-grad,0.533333,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,0.397959,South,<=50K
0.136986,Private,0.139169,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.753425,Private,0.098904,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.163265,United-States,<=50K
0.328767,Private,0.089767,Some-college,0.6,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,Italy,<=50K
0.452055,Private,0.128139,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.136986,Private,0.13498,Preschool,0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.413104,0,0.234694,Mexico,<=50K
0.027397,Private,0.11597,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.575342,Private,0.16947,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,0.520408,Outlying-US(Guam-USVI-etc),<=50K
0.068493,Private,0.143949,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.010204,United-States,<=50K
0,Private,0.242061,11th,0.4,Never-married,Sales,Own-child,White,Male,0,0,0.27551,United-States,<=50K
0.424658,Local-gov,0.092254,Bachelors,0.8,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,0.397959,Philippines,<=50K
0.041096,Private,0.177542,Some-college,0.6,Never-married,Prof-specialty,Other-relative,Black,Male,0.340953,0,0.091837,United-States,<=50K
0.506849,Self-emp-inc,0.194191,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.5,United-States,>50K
0.123288,Private,0.199631,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,0.397959,Poland,<=50K
0.027397,Private,0.076952,11th,0.4,Never-married,Other-service,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.178082,Private,0.13367,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.479592,United-States,<=50K
0.178082,Private,0.071385,HS-grad,0.533333,Never-married,Sales,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.561644,Private,0.344142,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.520408,United-States,<=50K
0.890411,Self-emp-inc,0.08017,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.5,United-States,<=50K
0.287671,Private,0.005449,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.0678,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.123288,Private,0.02565,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.55102,United-States,<=50K
0.123288,Private,0.134764,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.520408,United-States,>50K
0.082192,Private,0.28831,Some-college,0.6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Self-emp-not-inc,0.079479,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.959184,United-States,>50K
0.178082,Private,0.170376,HS-grad,0.533333,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,0.193878,United-States,<=50K
0.534247,Local-gov,0.062965,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Local-gov,0.173574,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.071476,Bachelors,0.8,Never-married,Other-service,Other-relative,White,Female,0,0,0.44898,United-States,<=50K
0.219178,Private,0.222217,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.520548,Private,0.501682,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.408163,United-States,<=50K
0.575342,Private,0.096314,Masters,0.866667,Never-married,Sales,Not-in-family,White,Female,0.278283,0,0.44898,United-States,>50K
0.315068,Private,0.181602,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.44898,United-States,<=50K
0.260274,Private,0.160043,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,0.010204,Taiwan,<=50K
0.369863,Private,0.140587,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.346939,United-States,<=50K
0.054795,Private,0.270408,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.234694,United-States,<=50K
0.260274,Private,0.137406,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.418367,United-States,>50K
0.068493,Private,0.152954,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.589041,Private,0.028874,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.232877,Private,0.101013,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.55102,United-States,>50K
0.356164,Private,0.082381,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.136986,Private,0.095534,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.424658,Self-emp-not-inc,0.127807,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Local-gov,0.11988,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.5,United-States,<=50K
0.068493,Private,0.085901,Some-college,0.6,Never-married,Exec-managerial,Own-child,White,Male,0,0,0.5,United-States,<=50K
0.342466,Private,0.116158,5th-6th,0.133333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.369863,Private,0.114573,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.136986,Private,0.125708,Assoc-acdm,0.733333,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.084292,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0.5,Thailand,>50K
0.356164,State-gov,0.169547,Doctorate,1,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,0.252363,0,0.642857,United-States,>50K
0.150685,Private,0.133674,Bachelors,0.8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.5,United-States,<=50K
0.191781,Private,0.088122,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0.44898,United-States,<=50K
0.383562,Self-emp-inc,0.133465,Prof-school,0.933333,Divorced,Prof-specialty,Unmarried,White,Male,0.252363,0,0.357143,United-States,>50K
0.452055,Private,0.153115,5th-6th,0.133333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.367347,Mexico,<=50K
0.191781,Private,0.024384,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.178082,Private,0.168768,HS-grad,0.533333,Never-married,Craft-repair,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.315068,Private,0.124423,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.44898,United-States,<=50K
0.123288,Private,0.370106,HS-grad,0.533333,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.164384,Private,0.214269,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.657534,Private,0.144108,Prof-school,0.933333,Never-married,Prof-specialty,Not-in-family,White,Male,0.251243,0,0.806122,United-States,>50K
0.69863,Self-emp-inc,0.027008,Assoc-voc,0.666667,Widowed,Sales,Not-in-family,White,Female,0.251243,0,0.5,United-States,>50K
0.068493,Federal-gov,0.091178,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.191781,Private,0.157216,9th,0.266667,Never-married,Other-service,Unmarried,White,Female,0,0,0.193878,United-States,<=50K
0.684932,Private,0.150023,HS-grad,0.533333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0.061224,United-States,<=50K
0.178082,Private,0.088555,12th,0.466667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.109589,Private,0.150708,Some-college,0.6,Never-married,Sales,Not-in-family,White,Male,0,0,0.346939,United-States,<=50K
0.150685,Private,0.318235,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.342466,Private,0.064108,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,>50K
0.287671,Private,0.108026,11th,0.4,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,0.357143,Mexico,<=50K
0.027397,Private,0.129566,Some-college,0.6,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.244898,United-States,<=50K
0.054795,Private,0.07126,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.479452,Self-emp-not-inc,0.103906,Assoc-voc,0.666667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.109589,Private,0.058406,Bachelors,0.8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,0.397959,United-States,<=50K
0.178082,Private,0.068648,Bachelors,0.8,Never-married,Sales,Own-child,White,Male,0,0,0.173469,United-States,<=50K
0.424658,Private,0.016226,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.684932,Self-emp-not-inc,0.063744,Doctorate,1,Married-civ-spouse,Sales,Husband,White,Male,0.200512,0,0.397959,United-States,>50K
0.232877,Private,0.010329,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,0.479592,United-States,>50K
0.260274,Private,0.170362,Masters,0.866667,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.726027,Self-emp-not-inc,0.016317,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.200512,0,0.346939,United-States,>50K
0.630137,Private,0.083138,HS-grad,0.533333,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,0.244898,United-States,<=50K
0.69863,Local-gov,0.156076,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.200512,0,0.397959,United-States,>50K
0.767123,Private,0.063569,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.01173,0,0.755102,United-States,<=50K
0.109589,Local-gov,0.068289,Masters,0.866667,Never-married,Protective-serv,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.25534,Assoc-voc,0.666667,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,0.397959,United-States,<=50K
1,Private,0.087932,9th,0.266667,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.767123,Local-gov,0.022751,Some-college,0.6,Never-married,Prof-specialty,Other-relative,White,Female,0,0,0.102041,United-States,<=50K
0.30137,Self-emp-not-inc,0.152977,HS-grad,0.533333,Married-civ-spouse,Sales,Wife,Black,Female,0,0,0.540816,Dominican-Republic,>50K
0.027397,Private,0.294375,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.09589,Private,0.06115,HS-grad,0.533333,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.575342,Private,0.115575,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,>50K
0.315068,Private,0.151951,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.246575,Private,0.020211,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.671233,Local-gov,0.110159,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.200512,0,0.346939,Jamaica,>50K
0.041096,Local-gov,0.151865,Some-college,0.6,Never-married,Farming-fishing,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.159602,Some-college,0.6,Divorced,Sales,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.054795,Private,0.170151,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.671233,State-gov,0.102321,Prof-school,0.933333,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.200512,0,0.55102,United-States,>50K
0.287671,Local-gov,0.10426,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Male,0,0,0.112245,United-States,<=50K
0.178082,Local-gov,0.061019,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.027397,Private,0.100344,Some-college,0.6,Never-married,Protective-serv,Own-child,White,Female,0,0,0.295918,United-States,<=50K
0.136986,Private,0.137468,HS-grad,0.533333,Never-married,Sales,Own-child,Black,Male,0,0,0.602041,United-States,<=50K
0.438356,Private,0.361063,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.418367,United-States,>50K
0.684932,Self-emp-inc,0.270794,HS-grad,0.533333,Widowed,Exec-managerial,Not-in-family,White,Female,0.158312,0,0.397959,United-States,>50K
0.39726,Private,0.282572,HS-grad,0.533333,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,0.142857,United-States,<=50K
0.39726,Self-emp-not-inc,0.111774,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.39726,Private,0.171698,HS-grad,0.533333,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,0.040816,United-States,<=50K
0.369863,Private,0.154465,Some-college,0.6,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0.01506,0,0.44898,United-States,<=50K
0.328767,Local-gov,0.052036,Bachelors,0.8,Separated,Prof-specialty,Unmarried,Black,Female,0,0,0.397959,United-States,<=50K
0.342466,Local-gov,0.059269,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.383562,Private,0.1204,Bachelors,0.8,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.418367,United-States,>50K
0.150685,Private,0.026607,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.39726,Private,0.119144,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,<=50K
0.027397,Private,0.110154,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.39726,Private,0.061194,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.44898,United-States,>50K
0.30137,Private,0.043198,Bachelors,0.8,Divorced,Tech-support,Unmarried,White,Female,0,0,0.397959,United-States,<=50K
0.287671,Private,0.116131,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.438776,United-States,>50K
0.506849,Private,0.277371,1st-4th,0.066667,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.273973,Private,0.175716,HS-grad,0.533333,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.027397,Private,0.153617,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0,0.244898,United-States,<=50K
0.684932,Self-emp-not-inc,0.232352,HS-grad,0.533333,Widowed,Other-service,Not-in-family,White,Female,0,0,0.193878,United-States,<=50K
0.191781,Private,0.011802,Some-college,0.6,Never-married,Sales,Not-in-family,White,Female,0,0,0.602041,United-States,<=50K
0.027397,Private,0.215187,11th,0.4,Separated,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.082192,Private,0.150652,Assoc-acdm,0.733333,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.316327,United-States,<=50K
0.041096,Private,0.101063,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.287671,Private,0.079369,10th,0.333333,Separated,Prof-specialty,Own-child,White,Male,0,0,0.346939,United-States,<=50K
0,Private,0.050598,10th,0.333333,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.273973,Private,0.058995,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,>50K
0.479452,Private,0.092087,Bachelors,0.8,Married-civ-spouse,Sales,Wife,White,Female,0.150242,0,0.602041,United-States,>50K
0.452055,Private,0.225182,HS-grad,0.533333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.377551,United-States,>50K
0.164384,Self-emp-not-inc,0.17344,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0.704082,United-States,<=50K
0.150685,Private,0.093547,11th,0.4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.643836,Self-emp-not-inc,0.083315,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.346939,United-States,>50K
0.328767,Self-emp-not-inc,0.079855,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.465753,Local-gov,0.090936,9th,0.266667,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.452055,Private,0.044566,Bachelors,0.8,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,0.071429,United-States,<=50K
0.69863,Federal-gov,0.149323,Some-college,0.6,Divorced,Adm-clerical,Other-relative,Black,Female,0.02346,0,0.397959,United-States,<=50K
0.69863,Private,0.118217,HS-grad,0.533333,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0.091837,United-States,>50K
0.273973,Private,0.047701,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.39726,Local-gov,0.126999,Bachelors,0.8,Separated,Prof-specialty,Unmarried,White,Male,0,0,0.397959,United-States,<=50K
0.219178,Private,0.112964,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.205479,Private,0.161139,Some-college,0.6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.438776,United-States,<=50K
0.232877,Private,0.312987,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.109589,Private,0.12696,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,>50K
0.452055,Private,0.166285,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,>50K
0.260274,Private,0.067041,Masters,0.866667,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,0.397959,India,<=50K
0.410959,Private,0.381208,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.479592,Italy,>50K
0.082192,Private,0.12033,HS-grad,0.533333,Never-married,Sales,Other-relative,White,Male,0,0,0.55102,United-States,<=50K
0.260274,Private,0.128519,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,>50K
0.164384,Local-gov,0.088397,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.246575,Self-emp-not-inc,0.013748,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.5,United-States,<=50K
0.150685,Private,0.093547,9th,0.266667,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.5,United-States,>50K
0.315068,Private,0.034785,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.232877,Private,0.012369,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.602041,United-States,>50K
0.534247,Private,0.01578,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0.418367,United-States,<=50K
0.054795,Private,0.119876,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,Other,Male,0,0,0.346939,United-States,<=50K
0.027397,Private,0.041364,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.193878,United-States,<=50K
0.232877,Private,0.103167,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.260274,Private,0.110432,Some-college,0.6,Never-married,Tech-support,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.205479,Private,0.204006,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.150242,0,0.5,United-States,>50K
0.260274,Self-emp-not-inc,0.150261,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.602041,United-States,>50K
0.150685,Private,0.098836,11th,0.4,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0.581633,Canada,<=50K
0.232877,Self-emp-not-inc,0.069206,Bachelors,0.8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,0.5,United-States,<=50K
0.287671,Private,0.163447,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,0.397959,United-States,<=50K
0.60274,Private,0.142697,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.589041,Private,0.126245,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.44898,United-States,>50K
0,Local-gov,0.109488,11th,0.4,Never-married,Prof-specialty,Own-child,Black,Male,0,0,0.142857,United-States,<=50K
0.438356,Private,0.06952,12th,0.466667,Divorced,Prof-specialty,Other-relative,Black,Male,0,0,0.397959,United-States,<=50K
0.232877,Private,0.145346,HS-grad,0.533333,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,>50K
0.041096,Private,0.134809,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0,0.091837,United-States,<=50K
0.39726,Private,0.097373,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.150242,0,0.44898,United-States,>50K
0.164384,Private,0.221002,5th-6th,0.133333,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,El-Salvador,<=50K
0.123288,Private,0.215956,HS-grad,0.533333,Separated,Other-service,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
